CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country,Days_Between,purchase_missing
4579,Ravi,Male,38.0,Bangalore,,,2318.4120056829056,5.0,user4579@mail.com,,USA,,1
4581,Pooja,Female,41.0,Chennai,2024-02-18,,1283.6705881196042,1.0,nan,,UK,,1
4582,Pooja,Female,43.0,Pune,,,462.5,5.0,nan,,Nan,,0
C4583,Pooja,Unknown,38.0,Pune,2022-03-19,2024-08-28,3671.607786606547,4.0,nan,,India,893.0,1
4583,Pooja,Unknown,42.0,Hyderabad,2021-09-12,,2132.3431167252843,3.0,nan,,Australia,,1
4585,Sneha,Female,59.0,Delhi,2021-09-30,2021-06-01,2899.573115903512,1.0,nan,9473401879,Nan,-121.0,1
4586,Neha,Male,40.0,Mumbai,,,1600.1893473796247,3.0,nan,,Nan,,1
4587,Unknown,Female,46.0,Chennai,,,1359.1073742041176,3.0,nan,9649782646,Canada,,1
4589,Kiran,Male,47.0,Mumbai,,,3076.363280072246,3.0,nan,,Australia,,1
4592,Priya,Male,43.0,Unknown,,,1324.3099041342336,3.0,user4591@mail.com,,UK,,1
4593,Neha,Male,59.0,Unknown,2023-11-11,,2800.6399156059883,3.0,nan,,USA,,1
4594,Neha,Male,60.0,Unknown,2022-04-18,,2599.0310013570797,3.0,user4593@mail.com,,UK,,1
4595,Priya,Unknown,63.0,Mumbai,,,4377.7,3.0,user4594@mail.com,,Canada,,0
4596,Amit,Female,44.0,Pune,2021-01-28,,3830.83,1.0,nan,,USA,,0
C4597,Sneha,Male,47.0,Chennai,,,1345.7273509165304,5.0,nan,,India,,1
4598,Priya,Male,46.0,Pune,2024-04-15,,234.9004748628222,1.0,user4597@mail.com,,Canada,,1
4598,Unknown,Female,42.0,Hyderabad,,,974.7851375043913,3.0,nan,,UK,,1
4600,Priya,Male,38.0,Pune,2021-03-10,,1977.5364856732958,1.0,nan,,Canada,,1
C4601,Sneha,Unknown,45.0,Bangalore,2024-06-19,2021-08-05,3634.2260495570167,1.0,nan,,UK,-1049.0,1
4604,Ankit,Female,45.0,Hyderabad,2026-08-01,,3956.28444054142,1.0,nan,,India,,1
C4605,Unknown,Male,40.0,Kolkata,,2025-04-12,2010.4073028903524,3.0,user4604@mail.com,,USA,,1
4606,Neha,Female,46.0,Pune,,,1167.8842099332887,5.0,nan,,USA,,1
C4607,Ankit,Female,46.0,Delhi,2024-08-26,,6449.126641012661,1.0,nan,,USA,,1
4608,Ankit,Male,44.0,Chennai,2023-01-04,2021-10-26,3021.0,1.0,user4607@mail.com,9545926313,UK,-435.0,0
4609,Kiran,Female,38.0,Bangalore,2024-04-15,,2547.600628783406,1.0,user4608@mail.com,,Nan,,1
C4612,Unknown,Male,40.0,Chennai,2024-12-20,,592.92,3.0,nan,9832685178,USA,,0
4614,Simran,Unknown,45.0,Bangalore,,,961.52,1.0,user4613@mail.com,,Nan,,0
C4616,Sneha,Female,44.0,Unknown,2025-03-22,2022-11-23,4351.37,3.0,nan,,Canada,-850.0,0
4618,Ankit,Female,46.0,Bangalore,,,2709.110470533838,1.0,user4617@mail.com,,USA,,1
4619,Sneha,Unknown,47.0,Chennai,,,135.74700697454682,3.0,nan,,Australia,,1
4620,Simran,Male,45.0,Ahmedabad,2020-04-09,,3125.45,1.0,nan,,Canada,,0
4621,Simran,Unknown,45.0,Delhi,2021-05-01,,4314.4201596528965,3.0,nan,9605234171,India,,1
4623,Rahul,Female,41.0,Bangalore,,,843.2514946383521,3.0,nan,,UK,,1
4624,Kiran,Unknown,35.0,Mumbai,2020-12-15,,1608.0778139193717,3.0,nan,,Canada,,1
C4625,Unknown,Male,44.0,Hyderabad,,,3045.64,1.0,nan,,India,,0
4625,Kiran,Female,35.0,Pune,2022-11-22,2021-02-02,2898.735852242905,4.0,user4625@mail.com,,India,-658.0,1
C4627,Rahul,Female,47.0,Chennai,2023-05-14,2022-10-23,4039.16,4.0,user4626@mail.com,,Australia,-203.0,0
4628,Priya,Male,41.0,Unknown,,2021-06-22,1392.5975311246818,1.0,user4627@mail.com,,Australia,,1
4629,Simran,Unknown,29.0,Pune,,,1320.8228188146236,4.0,user4629@mail.com,,India,,1
C4631,Sneha,Male,47.0,Pune,,,1902.264101622326,1.0,nan,,Nan,,1
4631,Unknown,Male,45.0,Kolkata,2022-07-02,,1680.5783962558803,1.0,nan,9218995103,India,,1
4633,Simran,Male,24.0,Pune,,,2997.2770424074133,3.0,nan,,USA,,1
4635,Kiran,Unknown,39.0,Delhi,2021-07-11,2022-07-02,813.2377072200038,1.0,nan,,Nan,356.0,1
C4636,Neha,Male,43.0,Chennai,2021-02-11,2020-08-22,3024.2499920887612,3.0,nan,,Nan,-173.0,1
4636,Ankit,Male,41.0,Bangalore,,,4014.36,1.0,nan,9647626550,Australia,,0
4638,Ravi,Female,18.0,Delhi,,2024-09-25,3591.2954668236125,4.0,nan,9765263745,India,,1
4639,Neha,Unknown,45.0,Delhi,2024-01-03,,3780.3661801432,1.0,nan,,Australia,,1
4640,Rahul,Male,41.0,Chennai,2023-06-23,2025-10-22,3278.4553988029093,3.0,nan,,India,852.0,1
C4641,Amit,Male,58.0,Unknown,2021-05-28,,3743.55,1.0,nan,9445881760,Nan,,0
4641,Sneha,Unknown,45.0,Delhi,,,2771.0769626957253,4.0,user4641@mail.com,,India,,1
4645,Priya,Unknown,47.0,Delhi,2024-04-22,,3548.7,2.0,nan,,India,,0
4646,Sneha,Male,42.0,Pune,2025-02-28,2023-05-24,1845.5326424451896,3.0,nan,9870238225,Nan,-646.0,1
4647,Rahul,Female,44.0,Hyderabad,,,3794.53,1.0,nan,,USA,,0
4648,Priya,Female,39.0,Pune,,2022-08-03,6449.984639532983,1.0,nan,,Australia,,1
4649,Pooja,Unknown,42.0,Hyderabad,2022-01-26,,3819.4,3.0,user4649@mail.com,,USA,,0
4650,Kiran,Unknown,38.0,Mumbai,,,1094.6082601983196,3.0,nan,,UK,,1
C4652,Neha,Male,35.0,Unknown,2025-09-03,,2213.839758467157,5.0,nan,,Australia,,1
4653,Unknown,Male,41.0,Bangalore,,,2536.0079544425503,2.0,nan,,Australia,,1
4654,Priya,Female,45.0,Kolkata,,,1191.0767192998965,3.0,nan,,USA,,1
4656,Pooja,Female,40.0,Unknown,2021-09-21,,2545.3037510704376,3.0,nan,,India,,1
4658,Unknown,Female,44.0,Kolkata,,,3013.864467521148,1.0,nan,,UK,,1
4660,Ankit,Unknown,41.0,Bangalore,2025-07-22,2024-03-11,3082.47,1.0,nan,9196331342,USA,-498.0,0
4661,Sneha,Male,39.0,Ahmedabad,2024-05-01,2023-09-06,2810.406831603662,5.0,nan,9507503011,India,-238.0,1
4662,Ravi,Female,46.0,Chennai,,2025-04-12,2730.8520666675076,1.0,user4661@mail.com,9153987452,Canada,,1
C4663,Unknown,Male,46.0,Kolkata,,,2573.699441299132,3.0,nan,,Canada,,1
C4664,Sneha,Male,38.0,Unknown,,,2309.600278185237,1.0,nan,,India,,1
4665,Rahul,Male,43.0,Chennai,,,2463.771219953803,3.0,nan,,Nan,,1
C4667,Unknown,Female,38.0,Pune,,,3107.935008137863,4.0,nan,9103701172,UK,,1
4668,Rahul,Unknown,29.0,Unknown,2021-11-20,,709.2945953766794,3.0,nan,,Canada,,1
4669,Priya,Male,42.0,Delhi,2025-02-24,,604.5118693018967,1.0,user4668@mail.com,,Canada,,1
4670,Kiran,Male,40.0,Delhi,2022-06-04,,687.2899647962463,1.0,nan,,Canada,,1
4672,Ravi,Male,45.0,Mumbai,,,1313.7688487287808,3.0,nan,,USA,,1
C4674,Unknown,Female,45.0,Hyderabad,2020-09-14,2021-10-10,1814.2850669693512,3.0,nan,,UK,391.0,1
4675,Neha,Female,54.0,Hyderabad,,,3360.8819954941673,3.0,nan,,USA,,1
4676,Kiran,Unknown,19.0,Unknown,2025-03-15,2020-12-14,3875.566274293833,5.0,nan,,UK,-1552.0,1
4677,Kiran,Female,47.0,Delhi,,,2737.68,2.0,user4676@mail.com,9241208972,UK,,0
4678,Ankit,Female,38.0,Bangalore,2020-10-16,2022-09-29,3368.8051824079903,1.0,nan,9556046752,UK,713.0,1
4680,Pooja,Unknown,46.0,Ahmedabad,,,331.8458728659143,1.0,nan,,Canada,,1
4681,Unknown,Male,39.0,Bangalore,,,1170.3556115667259,3.0,nan,,India,,1
4683,Priya,Female,38.0,Kolkata,2022-10-02,2024-01-10,2296.1260177089034,1.0,nan,9481696013,UK,465.0,1
4684,Kiran,Female,67.0,Hyderabad,,,2704.3779217513265,1.0,nan,,Australia,,1
C4686,Unknown,Female,20.0,Pune,,,3622.3748771483065,3.0,user4685@mail.com,,UK,,1
4689,Kiran,Unknown,38.0,Hyderabad,,,1363.72,3.0,nan,,UK,,0
4689,Priya,Unknown,45.0,Pune,,,3243.2312593627776,4.0,nan,,Nan,,1
4691,Ravi,Unknown,42.0,Delhi,,,58.78,1.0,nan,,USA,,0
4692,Priya,Female,40.0,Pune,2022-11-28,,1952.1,3.0,nan,9690553943,Canada,,0
4693,Pooja,Male,43.0,Delhi,2022-05-23,,465.5477174457412,1.0,nan,,Canada,,1
4695,Simran,Male,43.0,Mumbai,2020-12-10,2022-07-22,1537.27,3.0,nan,,UK,589.0,0
4695,Ankit,Male,42.0,Ahmedabad,,,4056.308186688324,1.0,user4695@mail.com,,Canada,,1
4697,Ankit,Unknown,43.0,Mumbai,2025-02-09,,1709.3818976332777,3.0,nan,,India,,1
4699,Simran,Unknown,39.0,Pune,2023-04-20,2020-10-21,2896.341877765262,5.0,user4698@mail.com,9316115465,UK,-911.0,1
4700,Sneha,Female,66.0,Ahmedabad,,,2433.1991225881575,3.0,nan,,Nan,,1
4701,Priya,Unknown,46.0,Bangalore,2022-10-15,,3384.1272829208156,3.0,nan,,India,,1
4702,Pooja,Male,36.0,Chennai,,,2445.8754490705023,4.0,nan,9536194941,Australia,,1
C4704,Amit,Male,41.0,Ahmedabad,,,5508.240458632827,1.0,nan,,Nan,,1
4704,Neha,Female,38.0,Mumbai,2025-01-22,,3119.2865937314477,3.0,nan,,USA,,1
4706,Kiran,Male,40.0,Bangalore,,,2764.0528196032196,1.0,user4705@mail.com,,Australia,,1
4707,Kiran,Unknown,40.0,Pune,2023-09-01,,4596.15,1.0,user4707@mail.com,,UK,,0
4709,Unknown,Male,38.0,Mumbai,2020-07-12,2025-02-05,450.53,2.0,user4708@mail.com,9159967372,Nan,1669.0,0
C4711,Unknown,Unknown,46.0,Pune,,2023-04-22,3878.6447056090738,1.0,nan,,Australia,,1
4711,Rahul,Female,47.0,Kolkata,,,181.74444709818044,1.0,nan,,Nan,,1
4713,Ravi,Female,43.0,Pune,2023-06-21,,263.7,2.0,nan,,India,,0
4713,Neha,Female,30.0,Ahmedabad,2025-04-05,2021-07-26,3071.2792304282943,3.0,nan,,Nan,-1349.0,1
4715,Unknown,Male,43.0,Hyderabad,,,2822.65,3.0,nan,,UK,,0
C4717,Pooja,Male,43.0,Kolkata,2022-04-24,,1706.41,3.0,nan,,UK,,0
C4718,Simran,Female,43.0,Hyderabad,2025-06-22,2025-07-17,1194.9,1.0,user4717@mail.com,,Australia,25.0,0
C4719,Kiran,Male,41.0,Pune,,2022-06-19,4884.38,3.0,nan,,India,,0
4720,Priya,Male,41.0,Pune,2026-01-26,2021-09-11,1048.81,1.0,nan,9709203273,India,-1598.0,0
4721,Unknown,Male,38.0,Delhi,,2025-03-13,1671.31,1.0,nan,,UK,,0
C4722,Ravi,Female,45.0,Bangalore,2023-03-21,,2756.94,3.0,nan,,India,,0
4722,Unknown,Male,41.0,Chennai,,,1968.9680137319097,3.0,nan,,USA,,1
4725,Amit,Unknown,39.0,Mumbai,2020-12-23,2022-09-16,421.97,3.0,nan,9637386768,Australia,632.0,0
C4727,Rahul,Male,38.0,Unknown,2023-03-31,,2613.1550610997674,1.0,nan,,Nan,,1
4728,Rahul,Female,41.0,Chennai,,,3968.87,1.0,nan,,UK,,0
4730,Rahul,Male,39.0,Ahmedabad,,2023-12-25,1985.88,1.0,nan,,Australia,,0
4732,Simran,Female,40.0,Unknown,,2023-08-14,3984.5335872624573,2.0,nan,,Australia,,1
4733,Ankit,Unknown,42.0,Chennai,,,520.74,1.0,nan,,UK,,0
4736,Sneha,Male,43.0,Unknown,2024-08-25,,4184.7568651575475,3.0,nan,,Canada,,1
C4737,Ankit,Female,27.0,Mumbai,2022-01-03,,2578.2349452676613,1.0,user4736@mail.com,9768746164,UK,,1
4738,Unknown,Unknown,39.0,Mumbai,2023-08-14,,811.2536710515155,3.0,nan,,Canada,,1
4739,Unknown,Male,39.0,Delhi,2025-09-06,2024-08-12,2675.840891084183,1.0,nan,9382743890,India,-390.0,1
4740,Unknown,Unknown,46.0,Hyderabad,,2020-09-27,1050.2492322091225,3.0,nan,9268596672,Canada,,1
C4742,Kiran,Male,40.0,Unknown,,,2691.5480007232104,3.0,user4741@mail.com,,USA,,1
4743,Unknown,Male,38.0,Delhi,,2025-05-25,2991.654493633659,5.0,nan,,Nan,,1
4744,Ravi,Female,46.0,Kolkata,2024-11-26,2022-12-08,3228.7163574174992,1.0,user4743@mail.com,,Australia,-719.0,1
4746,Ankit,Female,20.0,Bangalore,2020-09-27,,1435.8365089245913,3.0,nan,9221875974,Australia,,1
4746,Priya,Female,47.0,Mumbai,2021-10-18,,658.3,3.0,user4746@mail.com,,Nan,,0
4748,Kiran,Unknown,45.0,Ahmedabad,,2025-08-02,4101.78849695674,1.0,nan,,UK,,1
4749,Priya,Male,24.0,Chennai,,,1827.79,3.0,user4748@mail.com,,Nan,,0
4750,Sneha,Unknown,38.0,Unknown,2025-12-28,,2278.26,1.0,user4749@mail.com,,USA,,0
4750,Simran,Male,47.0,Mumbai,2025-07-10,,1738.4776904661353,3.0,nan,9310171963,UK,,1
C4752,Neha,Male,44.0,Hyderabad,,,3292.45320207688,1.0,nan,9143169987,UK,,1
4754,Ravi,Unknown,47.0,Pune,2025-04-11,,4923.93822739934,1.0,user4753@mail.com,9966937143,India,,1
4755,Neha,Female,41.0,Kolkata,,,3359.5875169490905,1.0,nan,,India,,1
4757,Priya,Unknown,40.0,Chennai,2023-06-07,,277.58,1.0,nan,,Australia,,0
4758,Sneha,Female,45.0,Ahmedabad,2020-08-16,,1637.84,1.0,nan,9984715761,Australia,,0
4758,Simran,Male,46.0,Hyderabad,2023-02-24,,3741.7180778023103,3.0,nan,,Canada,,1
4762,Priya,Female,47.0,Delhi,2024-12-01,2024-10-03,2135.42,3.0,nan,,Nan,-59.0,0
4764,Kiran,Unknown,44.0,Chennai,,,2959.76,3.0,nan,,Canada,,0
4767,Ankit,Male,43.0,Unknown,,,2154.5348009684376,3.0,nan,,UK,,1
4769,Priya,Female,40.0,Bangalore,2025-09-01,,1144.3047405240607,1.0,user4768@mail.com,9669469453,Canada,,1
4772,Simran,Male,39.0,Mumbai,,,3785.151669710296,3.0,user4771@mail.com,,USA,,1
C4773,Sneha,Female,41.0,Hyderabad,,,2791.5921190547188,4.0,nan,9154974665,UK,,1
C4774,Neha,Male,27.0,Kolkata,,,2175.9917885209616,3.0,nan,,Nan,,1
4774,Unknown,Male,40.0,Mumbai,2023-08-04,2022-06-27,43.56,3.0,nan,,UK,-403.0,0
4776,Unknown,Female,19.0,Unknown,,2023-06-08,4514.5477584700275,3.0,user4775@mail.com,,Australia,,1
4777,Sneha,Female,43.0,Pune,2025-03-11,,1641.8943050058242,2.0,nan,,Australia,,1
4778,Ravi,Male,59.0,Mumbai,2025-06-06,,2192.28,1.0,nan,,Australia,,0
C4779,Simran,Male,43.0,Ahmedabad,2022-05-20,,663.92,3.0,nan,,USA,,0
4780,Pooja,Female,41.0,Bangalore,2022-01-02,2025-09-06,924.52,3.0,nan,,Australia,1343.0,0
4783,Kiran,Male,38.0,Unknown,2025-06-29,,2427.9096942661527,3.0,nan,9146532745,UK,,1
4784,Amit,Male,64.0,Kolkata,2023-04-21,,3138.5397058964118,1.0,nan,,Canada,,1
4791,Kiran,Unknown,44.0,Ahmedabad,,2024-08-15,402.22100271812315,1.0,nan,,Nan,,1
4792,Amit,Unknown,69.0,Bangalore,2024-06-30,,2856.2490028556977,1.0,nan,,UK,,1
C4793,Rahul,Unknown,45.0,Unknown,2022-11-01,,1269.0,1.0,user4792@mail.com,9810377601,Canada,,0
4795,Amit,Unknown,44.0,Ahmedabad,,,1518.64654268015,1.0,nan,,Australia,,1
4796,Amit,Female,54.0,Delhi,,,2979.7235926400626,3.0,nan,,UK,,1
4798,Simran,Female,36.0,Mumbai,,,1515.1378389975443,3.0,nan,,Nan,,1
4798,Amit,Male,39.0,Bangalore,2022-06-03,,1652.77,1.0,nan,,USA,,0
4800,Priya,Male,39.0,Delhi,2022-12-23,,1125.0446690359377,1.0,nan,,UK,,1
C4801,Simran,Female,46.0,Kolkata,2023-07-15,,4296.144386556928,1.0,nan,9702489513,Nan,,1
4801,Ravi,Female,68.0,Hyderabad,2023-11-11,2023-05-21,151.29009423948582,1.0,user4801@mail.com,9863259656,India,-174.0,1
4803,Pooja,Female,41.0,Ahmedabad,2023-12-27,,571.1261754792824,1.0,nan,,USA,,1
C4804,Ankit,Male,47.0,Unknown,2020-11-22,,2596.254953122913,4.0,nan,,Nan,,1
4804,Unknown,Unknown,41.0,Ahmedabad,,,4096.119796350276,1.0,user4804@mail.com,,USA,,1
4807,Unknown,Female,39.0,Ahmedabad,2023-08-15,,2961.383170128656,3.0,nan,9910315230,UK,,1
C4808,Simran,Male,47.0,Unknown,2021-08-02,2022-02-27,2835.15290232149,1.0,nan,,Nan,209.0,1
4810,Amit,Male,42.0,Chennai,,,1666.0290293773744,1.0,nan,,Australia,,1
4811,Amit,Female,38.0,Chennai,,2020-08-19,1161.961454756449,1.0,nan,,India,,1
4812,Ravi,Female,39.0,Mumbai,2025-07-30,2024-12-31,2848.72,3.0,nan,9344153497,Nan,-211.0,0
4814,Amit,Male,47.0,Kolkata,,,1846.6231542768664,1.0,nan,9665074267,Australia,,1
4816,Kiran,Male,40.0,Chennai,2023-06-30,,3195.096573597979,3.0,nan,,UK,,1
4818,Unknown,Male,24.0,Pune,2024-12-10,,340.45290034626396,1.0,user4817@mail.com,,UK,,1
4820,Simran,Male,49.0,Hyderabad,,,3326.400344146798,4.0,nan,,Canada,,1
4822,Unknown,Female,42.0,Delhi,,,4274.729025816479,1.0,nan,9586813000,Canada,,1
4823,Neha,Unknown,45.0,Bangalore,2022-11-10,,4116.4168001246835,1.0,nan,,Australia,,1
4825,Amit,Unknown,38.0,Hyderabad,,,4855.946570009929,1.0,user4824@mail.com,,UK,,1
4827,Sneha,Female,43.0,Pune,,2024-10-22,3012.0854330257134,2.0,nan,,Australia,,1
C4828,Pooja,Male,45.0,Delhi,2021-07-07,2022-08-06,2256.52694202447,1.0,user4827@mail.com,9162377201,Canada,395.0,1
C4829,Simran,Male,20.0,Pune,2022-11-02,,1858.9943677108533,3.0,user4828@mail.com,,UK,,1
4831,Simran,Male,44.0,Chennai,,2026-01-24,1320.3204250824979,3.0,nan,,Nan,,1
4832,Amit,Male,62.0,Hyderabad,2024-02-20,,3384.326115195063,1.0,nan,,Nan,,1
4833,Ravi,Female,45.0,Delhi,,2025-04-11,578.0668104691522,4.0,user4832@mail.com,,Australia,,1
4833,Neha,Unknown,41.0,Unknown,,,3491.654256825571,3.0,nan,,Australia,,1
4834,Simran,Female,46.0,Bangalore,2021-04-13,,4155.058192667519,3.0,user4834@mail.com,9624377568,Canada,,1
4835,Sneha,Male,39.0,Unknown,2021-02-06,2023-10-14,2829.82,5.0,nan,,Nan,980.0,0
4838,Kiran,Male,46.0,Ahmedabad,2025-04-13,2024-01-19,2720.851585372128,1.0,nan,,Nan,-450.0,1
4839,Rahul,Unknown,69.0,Chennai,,,4718.276480046481,1.0,nan,,Australia,,1
4841,Ankit,Unknown,41.0,Bangalore,,,3255.24,3.0,nan,,Australia,,0
4843,Pooja,Male,26.0,Pune,2022-11-23,,2180.5666295684446,3.0,nan,,Australia,,1
C4844,Unknown,Female,39.0,Bangalore,2025-03-18,,1855.7708460318722,1.0,nan,9329769781,Canada,,1
4845,Unknown,Male,39.0,Ahmedabad,,2025-08-14,688.1513843399066,2.0,nan,9391221202,UK,,1
4845,Kiran,Female,47.0,Unknown,2023-06-23,2022-03-03,3901.62,1.0,user4845@mail.com,9803693487,UK,-477.0,0
C4847,Pooja,Male,43.0,Mumbai,2024-05-27,,2219.2665280708366,4.0,user4846@mail.com,,USA,,1
4849,Priya,Female,45.0,Unknown,2021-11-16,,1978.7470702005216,5.0,nan,9957546967,Nan,,1
4849,Ankit,Male,45.0,Delhi,,2023-02-28,1902.1774384363678,3.0,user4849@mail.com,,USA,,1
4851,Unknown,Unknown,44.0,Hyderabad,2025-01-18,,4937.03,1.0,nan,9934492002,Canada,,0
4852,Rahul,Female,47.0,Ahmedabad,2023-06-14,,3924.628400760739,1.0,nan,,India,,1
C4853,Ankit,Female,55.0,Pune,,,1604.9690869206634,1.0,nan,,USA,,1
4854,Priya,Male,47.0,Mumbai,2023-11-07,,2456.706591080434,1.0,nan,,UK,,1
4855,Unknown,Female,43.0,Unknown,,,4647.270396905445,1.0,nan,,UK,,1
4857,Ravi,Male,25.0,Delhi,2020-03-11,,155.7,2.0,user4856@mail.com,,India,,0
C4858,Priya,Male,25.0,Pune,2025-09-18,,890.4210267281969,3.0,nan,9921916158,India,,1
C4860,Neha,Male,41.0,Delhi,2022-07-20,,1170.16,3.0,nan,,India,,0
4861,Rahul,Unknown,65.0,Mumbai,,,1690.4,3.0,user4860@mail.com,,Nan,,0
C4863,Pooja,Female,42.0,Chennai,,,1595.98,1.0,nan,9323487352,Australia,,0
C4865,Ravi,Male,46.0,Chennai,2021-08-01,2024-09-12,1273.9585874137838,3.0,nan,,Australia,1138.0,1
4866,Simran,Unknown,45.0,Mumbai,2025-11-26,2022-11-25,3589.7107668863746,1.0,nan,,Canada,-1097.0,1
4866,Ankit,Female,53.0,Pune,,,4047.769171169391,1.0,user4866@mail.com,9549933878,Canada,,1
4868,Ankit,Female,42.0,Hyderabad,,,5027.530529732479,1.0,user4867@mail.com,,Nan,,1
C4869,Ravi,Male,38.0,Delhi,,,2878.7,1.0,user4868@mail.com,,India,,0
4870,Rahul,Female,45.0,Kolkata,2021-07-05,,2520.3999325618693,4.0,nan,9310412304,India,,1
4871,Neha,Female,35.0,Delhi,2022-07-19,,2194.2928733634985,1.0,user4871@mail.com,,Nan,,1
C4873,Pooja,Male,64.0,Ahmedabad,2022-02-21,2022-12-07,2510.441339374187,1.0,nan,,UK,289.0,1
C4874,Sneha,Female,47.0,Ahmedabad,,2026-01-04,2537.83,1.0,nan,,Nan,,0
4876,Pooja,Female,45.0,Pune,2025-07-05,2024-01-13,3688.9324589138077,3.0,nan,,Australia,-539.0,1
4878,Unknown,Male,58.0,Bangalore,2024-07-13,2023-03-14,2405.834884833192,3.0,nan,9775944787,UK,-487.0,1
4879,Priya,Male,41.0,Mumbai,2023-06-11,,1271.14,3.0,nan,,USA,,0
4879,Kiran,Female,43.0,Hyderabad,2025-05-05,,5007.299009960845,3.0,nan,,USA,,1
C4882,Pooja,Male,40.0,Ahmedabad,,,2168.429607530842,5.0,nan,,Nan,,1
4884,Rahul,Female,57.0,Unknown,,2022-03-11,4022.1281938388947,1.0,nan,,Canada,,1
4885,Ankit,Female,38.0,Hyderabad,,2020-08-31,2675.603150333888,3.0,nan,,Nan,,1
4885,Sneha,Unknown,45.0,Pune,,,4359.69,3.0,nan,9603195444,Canada,,0
4887,Unknown,Female,55.0,Ahmedabad,2023-08-19,,3081.62,3.0,user4886@mail.com,,USA,,0
4888,Amit,Female,47.0,Pune,,,1871.2568785122576,3.0,nan,,Nan,,1
C4889,Priya,Female,42.0,Mumbai,2024-01-08,,997.76,2.0,nan,,Nan,,0
C4892,Sneha,Unknown,41.0,Mumbai,,,2104.6736383029042,4.0,nan,,Australia,,1
4892,Unknown,Male,23.0,Mumbai,2025-10-20,2021-09-07,656.2770757832968,3.0,user4892@mail.com,,Canada,-1504.0,1
4894,Neha,Male,55.0,Bangalore,2024-03-09,,1130.091501126834,2.0,nan,,USA,,1
4898,Unknown,Unknown,40.0,Delhi,,,1764.4462833713983,2.0,nan,,Australia,,1
4900,Unknown,Male,43.0,Pune,,,3222.6829651147973,3.0,nan,,India,,1
4901,Priya,Male,42.0,Pune,,2022-12-19,2593.7046945360535,3.0,nan,,USA,,1
4902,Pooja,Male,39.0,Ahmedabad,2025-10-02,2024-06-24,2185.9841423131984,3.0,nan,,Nan,-465.0,1
4904,Ankit,Female,47.0,Hyderabad,2023-09-04,2025-08-10,1999.3811282914394,1.0,nan,9563243499,Nan,706.0,1
4905,Rahul,Male,47.0,Chennai,2021-10-15,,222.82,1.0,user4904@mail.com,,Nan,,0
C4908,Unknown,Male,45.0,Bangalore,2023-03-25,,1283.7981008712936,2.0,nan,,UK,,1
C4910,Pooja,Female,47.0,Bangalore,2024-04-10,2023-10-06,4706.589963541277,2.0,nan,,India,-187.0,1
4911,Ankit,Female,46.0,Bangalore,,2023-12-26,352.68,4.0,nan,,UK,,0
4911,Sneha,Unknown,42.0,Hyderabad,2021-06-22,,4992.23,3.0,nan,,Nan,,0
4913,Unknown,Female,38.0,Kolkata,2024-05-23,,3324.66,5.0,nan,,USA,,0
4914,Kiran,Female,40.0,Ahmedabad,2023-12-05,,2243.099172904832,2.0,nan,,USA,,1
4915,Unknown,Female,45.0,Chennai,2023-04-23,,3399.1617779848834,3.0,nan,9424375620,UK,,1
4917,Rahul,Unknown,39.0,Hyderabad,,,509.67,2.0,nan,,Canada,,0
4918,Unknown,Male,34.0,Mumbai,,,1651.6293767882848,3.0,nan,,USA,,1
4919,Rahul,Male,40.0,Pune,2023-04-16,,887.2410230647974,1.0,nan,,USA,,1
C4920,Sneha,Female,41.0,Ahmedabad,,2023-09-06,1677.9106381870988,5.0,user4919@mail.com,,USA,,1
C4922,Sneha,Female,41.0,Delhi,,,1444.6281982430332,1.0,nan,,UK,,1
4923,Kiran,Female,41.0,Mumbai,,,3852.397630303283,1.0,nan,9380610713,UK,,1
C4925,Unknown,Female,46.0,Unknown,,,2933.966582824508,1.0,user4924@mail.com,,Nan,,1
C4926,Unknown,Unknown,43.0,Mumbai,2020-08-10,,55.78692730293551,3.0,user4925@mail.com,,India,,1
4926,Unknown,Unknown,38.0,Chennai,2021-03-03,,1672.238937036457,1.0,nan,,Nan,,1
4928,Ankit,Female,41.0,Unknown,,2025-08-21,3430.271185832012,4.0,nan,9815769810,UK,,1
4929,Priya,Male,38.0,Chennai,2021-02-13,,3065.3338256338266,3.0,nan,,USA,,1
C4930,Unknown,Female,41.0,Mumbai,,,4465.826143763406,1.0,nan,,India,,1
4931,Ankit,Female,38.0,Unknown,2022-09-13,,4214.72,3.0,nan,9504189174,Canada,,0
4934,Simran,Unknown,45.0,Pune,2025-04-07,2025-06-19,147.06131393496162,3.0,nan,,India,73.0,1
C4937,Ravi,Male,42.0,Unknown,,,1488.6021808827645,2.0,nan,9268412235,UK,,1
C4939,Priya,Unknown,59.0,Bangalore,,,2972.4848306121244,3.0,nan,,Canada,,1
4939,Kiran,Unknown,56.0,Chennai,2023-01-26,,3147.4538574590674,2.0,nan,,Australia,,1
4941,Kiran,Male,47.0,Kolkata,2021-05-17,2023-08-13,4333.064557557856,1.0,nan,,Australia,818.0,1
4942,Priya,Female,43.0,Kolkata,2021-01-27,,1562.7775513490915,3.0,nan,,Nan,,1
4942,Unknown,Female,65.0,Unknown,,,2007.044571877268,1.0,nan,,Canada,,1
C4944,Ravi,Male,39.0,Bangalore,2023-09-18,,4477.2104978461075,1.0,nan,,Canada,,1
